date,store,product,category,is_perishable,units_sold,units_ordered,units_wasted
2025-10-29,Oslo Vest,Hermetiske bønner,Tørrvarer,False,27,27,0
2025-10-30,Oslo Vest,Hermetiske bønner,Tørrvarer,False,21,21,0
2025-10-31,Oslo Vest,Hermetiske bønner,Tørrvarer,False,26,26,0
2025-11-01,Oslo Vest,Hermetiske bønner,Tørrvarer,False,31,31,0
2025-11-02,Oslo Vest,Hermetiske bønner,Tørrvarer,False,27,27,0
2025-11-03,Oslo Vest,Hermetiske bønner,Tørrvarer,False,32,32,0
2025-11-04,Oslo Vest,Hermetiske bønner,Tørrvarer,False,28,28,0
2025-11-05,Oslo Vest,Hermetiske bønner,Tørrvarer,False,29,29,0
2025-11-06,Oslo Vest,Hermetiske bønner,Tørrvarer,False,27,27,0
2025-11-07,Oslo Vest,Hermetiske bønner,Tørrvarer,False,30,30,0
2025-11-08,Oslo Vest,Hermetiske bønner,Tørrvarer,False,36,36,0
2025-11-09,Oslo Vest,Hermetiske bønner,Tørrvarer,False,25,25,0
2025-11-10,Oslo Vest,Hermetiske bønner,Tørrvarer,False,27,27,0
2025-11-11,Oslo Vest,Hermetiske bønner,Tørrvarer,False,22,22,0
2025-11-12,Oslo Vest,Hermetiske bønner,Tørrvarer,False,27,27,0
2025-11-13,Oslo Vest,Hermetiske bønner,Tørrvarer,False,25,25,0
2025-11-14,Oslo Vest,Hermetiske bønner,Tørrvarer,False,35,35,0
2025-11-15,Oslo Vest,Hermetiske bønner,Tørrvarer,False,33,33,0
2025-11-16,Oslo Vest,Hermetiske bønner,Tørrvarer,False,25,25,0
2025-11-17,Oslo Vest,Hermetiske bønner,Tørrvarer,False,28,28,0
2025-11-18,Oslo Vest,Hermetiske bønner,Tørrvarer,False,24,24,0
2025-11-19,Oslo Vest,Hermetiske bønner,Tørrvarer,False,20,20,0
2025-11-20,Oslo Vest,Hermetiske bønner,Tørrvarer,False,19,19,0
2025-11-21,Oslo Vest,Hermetiske bønner,Tørrvarer,False,35,35,0
2025-11-22,Oslo Vest,Hermetiske bønner,Tørrvarer,False,32,32,0
2025-11-23,Oslo Vest,Hermetiske bønner,Tørrvarer,False,19,19,0
2025-11-24,Oslo Vest,Hermetiske bønner,Tørrvarer,False,27,27,0
2025-11-25,Oslo Vest,Hermetiske bønner,Tørrvarer,False,26,26,0
2025-11-26,Oslo Vest,Hermetiske bønner,Tørrvarer,False,24,24,0
2025-11-27,Oslo Vest,Hermetiske bønner,Tørrvarer,False,27,27,0
2025-11-28,Oslo Vest,Hermetiske bønner,Tørrvarer,False,41,41,0
2025-11-29,Oslo Vest,Hermetiske bønner,Tørrvarer,False,41,41,0
2025-11-30,Oslo Vest,Hermetiske bønner,Tørrvarer,False,27,27,0
2025-12-01,Oslo Vest,Hermetiske bønner,Tørrvarer,False,26,26,0
2025-12-02,Oslo Vest,Hermetiske bønner,Tørrvarer,False,27,27,0
2025-12-03,Oslo Vest,Hermetiske bønner,Tørrvarer,False,28,28,0
2025-12-04,Oslo Vest,Hermetiske bønner,Tørrvarer,False,26,26,0
2025-12-05,Oslo Vest,Hermetiske bønner,Tørrvarer,False,36,36,0
2025-12-06,Oslo Vest,Hermetiske bønner,Tørrvarer,False,27,27,0
2025-12-07,Oslo Vest,Hermetiske bønner,Tørrvarer,False,27,27,0
2025-12-08,Oslo Vest,Hermetiske bønner,Tørrvarer,False,29,29,0
2025-12-09,Oslo Vest,Hermetiske bønner,Tørrvarer,False,25,25,0
2025-12-10,Oslo Vest,Hermetiske bønner,Tørrvarer,False,27,27,0
2025-12-11,Oslo Vest,Hermetiske bønner,Tørrvarer,False,23,23,0
2025-12-12,Oslo Vest,Hermetiske bønner,Tørrvarer,False,29,29,0
2025-12-13,Oslo Vest,Hermetiske bønner,Tørrvarer,False,36,36,0
2025-12-14,Oslo Vest,Hermetiske bønner,Tørrvarer,False,24,24,0
2025-12-15,Oslo Vest,Hermetiske bønner,Tørrvarer,False,20,20,0
2025-12-16,Oslo Vest,Hermetiske bønner,Tørrvarer,False,23,23,0
2025-12-17,Oslo Vest,Hermetiske bønner,Tørrvarer,False,23,23,0
2025-12-18,Oslo Vest,Hermetiske bønner,Tørrvarer,False,30,30,0
2025-12-19,Oslo Vest,Hermetiske bønner,Tørrvarer,False,36,36,0
2025-12-20,Oslo Vest,Hermetiske bønner,Tørrvarer,False,31,31,0
2025-12-21,Oslo Vest,Hermetiske bønner,Tørrvarer,False,25,25,0
2025-12-22,Oslo Vest,Hermetiske bønner,Tørrvarer,False,33,33,0
2025-12-23,Oslo Vest,Hermetiske bønner,Tørrvarer,False,31,31,0
2025-12-24,Oslo Vest,Hermetiske bønner,Tørrvarer,False,23,23,0
2025-12-25,Oslo Vest,Hermetiske bønner,Tørrvarer,False,32,32,0
2025-12-26,Oslo Vest,Hermetiske bønner,Tørrvarer,False,35,35,0
2025-12-27,Oslo Vest,Hermetiske bønner,Tørrvarer,False,40,40,0
2025-12-28,Oslo Vest,Hermetiske bønner,Tørrvarer,False,27,27,0
2025-12-29,Oslo Vest,Hermetiske bønner,Tørrvarer,False,32,32,0
2025-12-30,Oslo Vest,Hermetiske bønner,Tørrvarer,False,23,23,0
2025-12-31,Oslo Vest,Hermetiske bønner,Tørrvarer,False,26,26,0
2024-01-01,Oslo Vest,Frossenpizza,Frossenmat,False,46,46,0
2024-01-02,Oslo Vest,Frossenpizza,Frossenmat,False,25,25,0
2024-01-03,Oslo Vest,Frossenpizza,Frossenmat,False,38,38,0
2024-01-04,Oslo Vest,Frossenpizza,Frossenmat,False,36,36,0
2024-01-05,Oslo Vest,Frossenpizza,Frossenmat,False,55,55,0
2024-01-06,Oslo Vest,Frossenpizza,Frossenmat,False,58,58,0
2024-01-07,Oslo Vest,Frossenpizza,Frossenmat,False,43,43,0
2024-01-08,Oslo Vest,Frossenpizza,Frossenmat,False,40,40,0
2024-01-09,Oslo Vest,Frossenpizza,Frossenmat,False,39,39,0
2024-01-10,Oslo Vest,Frossenpizza,Frossenmat,False,37,37,0
2024-01-11,Oslo Vest,Frossenpizza,Frossenmat,False,40,40,0
2024-01-12,Oslo Vest,Frossenpizza,Frossenmat,False,61,61,0
2024-01-13,Oslo Vest,Frossenpizza,Frossenmat,False,44,44,0
2024-01-14,Oslo Vest,Frossenpizza,Frossenmat,False,36,36,0
2024-01-15,Oslo Vest,Frossenpizza,Frossenmat,False,38,38,0
2024-01-16,Oslo Vest,Frossenpizza,Frossenmat,False,45,45,0
2024-01-17,Oslo Vest,Frossenpizza,Frossenmat,False,40,40,0
2024-01-18,Oslo Vest,Frossenpizza,Frossenmat,False,44,44,0
2024-01-19,Oslo Vest,Frossenpizza,Frossenmat,False,58,58,0
2024-01-20,Oslo Vest,Frossenpizza,Frossenmat,False,55,55,0
2024-01-21,Oslo Vest,Frossenpizza,Frossenmat,False,33,33,0
2024-01-22,Oslo Vest,Frossenpizza,Frossenmat,False,48,48,0
2024-01-23,Oslo Vest,Frossenpizza,Frossenmat,False,47,47,0
2024-01-24,Oslo Vest,Frossenpizza,Frossenmat,False,39,39,0
2024-01-25,Oslo Vest,Frossenpizza,Frossenmat,False,31,31,0
2024-01-26,Oslo Vest,Frossenpizza,Frossenmat,False,38,38,0
2024-01-27,Oslo Vest,Frossenpizza,Frossenmat,False,52,52,0
2024-01-28,Oslo Vest,Frossenpizza,Frossenmat,False,35,35,0
2024-01-29,Oslo Vest,Frossenpizza,Frossenmat,False,29,29,0
2024-01-30,Oslo Vest,Frossenpizza,Frossenmat,False,29,29,0
2024-01-31,Oslo Vest,Frossenpizza,Frossenmat,False,36,36,0
2024-02-01,Oslo Vest,Frossenpizza,Frossenmat,False,40,40,0
2024-02-02,Oslo Vest,Frossenpizza,Frossenmat,False,61,61,0
2024-02-03,Oslo Vest,Frossenpizza,Frossenmat,False,54,54,0
2024-02-04,Oslo Vest,Frossenpizza,Frossenmat,False,36,36,0
2024-02-05,Oslo Vest,Frossenpizza,Frossenmat,False,41,41,0
2024-02-06,Oslo Vest,Frossenpizza,Frossenmat,False,40,40,0
2024-02-07,Oslo Vest,Frossenpizza,Frossenmat,False,43,43,0
2024-02-08,Oslo Vest,Frossenpizza,Frossenmat,False,38,38,0
2024-02-09,Oslo Vest,Frossenpizza,Frossenmat,False,57,57,0
2024-02-10,Oslo Vest,Frossenpizza,Frossenmat,False,56,56,0
2024-02-11,Oslo Vest,Frossenpizza,Frossenmat,False,39,39,0
2024-02-12,Oslo Vest,Frossenpizza,Frossenmat,False,37,37,0
2024-02-13,Oslo Vest,Frossenpizza,Frossenmat,False,43,43,0
2024-02-14,Oslo Vest,Frossenpizza,Frossenmat,False,34,34,0
2024-02-15,Oslo Vest,Frossenpizza,Frossenmat,False,29,29,0
2024-02-16,Oslo Vest,Frossenpizza,Frossenmat,False,38,38,0
2024-02-17,Oslo Vest,Frossenpizza,Frossenmat,False,43,43,0
2024-02-18,Oslo Vest,Frossenpizza,Frossenmat,False,42,42,0
2024-02-19,Oslo Vest,Frossenpizza,Frossenmat,False,35,35,0
2024-02-20,Oslo Vest,Frossenpizza,Frossenmat,False,39,39,0
2024-02-21,Oslo Vest,Frossenpizza,Frossenmat,False,35,35,0
2024-02-22,Oslo Vest,Frossenpizza,Frossenmat,False,35,35,0
2024-02-23,Oslo Vest,Frossenpizza,Frossenmat,False,41,41,0
2024-02-24,Oslo Vest,Frossenpizza,Frossenmat,False,48,48,0
2024-02-25,Oslo Vest,Frossenpizza,Frossenmat,False,37,37,0
2024-02-26,Oslo Vest,Frossenpizza,Frossenmat,False,40,40,0
2024-02-27,Oslo Vest,Frossenpizza,Frossenmat,False,39,39,0
2024-02-28,Oslo Vest,Frossenpizza,Frossenmat,False,36,36,0
2024-02-29,Oslo Vest,Frossenpizza,Frossenmat,False,29,29,0
2024-03-01,Oslo Vest,Frossenpizza,Frossenmat,False,56,56,0
2024-03-02,Oslo Vest,Frossenpizza,Frossenmat,False,48,48,0
2024-03-03,Oslo Vest,Frossenpizza,Frossenmat,False,38,38,0
2024-03-04,Oslo Vest,Frossenpizza,Frossenmat,False,46,46,0
2024-03-05,Oslo Vest,Frossenpizza,Frossenmat,False,42,42,0
2024-03-06,Oslo Vest,Frossenpizza,Frossenmat,False,39,39,0
2024-03-07,Oslo Vest,Frossenpizza,Frossenmat,False,37,37,0
2024-03-08,Oslo Vest,Frossenpizza,Frossenmat,False,48,48,0
2024-03-09,Oslo Vest,Frossenpizza,Frossenmat,False,49,49,0
2024-03-10,Oslo Vest,Frossenpizza,Frossenmat,False,39,39,0
2024-03-11,Oslo Vest,Frossenpizza,Frossenmat,False,46,46,0
2024-03-12,Oslo Vest,Frossenpizza,Frossenmat,False,50,50,0
2024-03-13,Oslo Vest,Frossenpizza,Frossenmat,False,38,38,0
2024-03-14,Oslo Vest,Frossenpizza,Frossenmat,False,25,25,0
2024-03-15,Oslo Vest,Frossenpizza,Frossenmat,False,40,40,0
2024-03-16,Oslo Vest,Frossenpizza,Frossenmat,False,60,60,0
2024-03-17,Oslo Vest,Frossenpizza,Frossenmat,False,40,40,0
2024-03-18,Oslo Vest,Frossenpizza,Frossenmat,False,38,38,0
2024-03-19,Oslo Vest,Frossenpizza,Frossenmat,False,35,35,0
2024-03-20,Oslo Vest,Frossenpizza,Frossenmat,False,29,29,0
2024-03-21,Oslo Vest,Frossenpizza,Frossenmat,False,45,45,0
2024-03-22,Oslo Vest,Frossenpizza,Frossenmat,False,41,41,0
2024-03-23,Oslo Vest,Frossenpizza,Frossenmat,False,51,51,0
2024-03-24,Oslo Vest,Frossenpizza,Frossenmat,False,29,29,0
2024-03-25,Oslo Vest,Frossenpizza,Frossenmat,False,34,34,0
2024-03-26,Oslo Vest,Frossenpizza,Frossenmat,False,41,41,0
2024-03-27,Oslo Vest,Frossenpizza,Frossenmat,False,34,34,0
2024-03-28,Oslo Vest,Frossenpizza,Frossenmat,False,33,33,0
2024-03-29,Oslo Vest,Frossenpizza,Frossenmat,False,46,46,0
2024-03-30,Oslo Vest,Frossenpizza,Frossenmat,False,36,36,0
2024-03-31,Oslo Vest,Frossenpizza,Frossenmat,False,27,27,0
2024-04-01,Oslo Vest,Frossenpizza,Frossenmat,False,39,39,0
2024-04-02,Oslo Vest,Frossenpizza,Frossenmat,False,33,33,0
2024-04-03,Oslo Vest,Frossenpizza,Frossenmat,False,38,38,0
2024-04-04,Oslo Vest,Frossenpizza,Frossenmat,False,40,40,0
2024-04-05,Oslo Vest,Frossenpizza,Frossenmat,False,53,53,0
2024-04-06,Oslo Vest,Frossenpizza,Frossenmat,False,34,34,0
2024-04-07,Oslo Vest,Frossenpizza,Frossenmat,False,31,31,0
2024-04-08,Oslo Vest,Frossenpizza,Frossenmat,False,37,37,0
2024-04-09,Oslo Vest,Frossenpizza,Frossenmat,False,37,37,0
2024-04-10,Oslo Vest,Frossenpizza,Frossenmat,False,46,46,0
2024-04-11,Oslo Vest,Frossenpizza,Frossenmat,False,29,29,0
2024-04-12,Oslo Vest,Frossenpizza,Frossenmat,False,52,52,0
2024-04-13,Oslo Vest,Frossenpizza,Frossenmat,False,46,46,0
2024-04-14,Oslo Vest,Frossenpizza,Frossenmat,False,25,25,0
2024-04-15,Oslo Vest,Frossenpizza,Frossenmat,False,31,31,0
2024-04-16,Oslo Vest,Frossenpizza,Frossenmat,False,35,35,0
2024-04-17,Oslo Vest,Frossenpizza,Frossenmat,False,25,25,0
2024-04-18,Oslo Vest,Frossenpizza,Frossenmat,False,23,23,0
2024-04-19,Oslo Vest,Frossenpizza,Frossenmat,False,32,32,0
2024-04-20,Oslo Vest,Frossenpizza,Frossenmat,False,45,45,0
2024-04-21,Oslo Vest,Frossenpizza,Frossenmat,False,31,31,0
2024-04-22,Oslo Vest,Frossenpizza,Frossenmat,False,30,30,0
2024-04-23,Oslo Vest,Frossenpizza,Frossenmat,False,30,30,0
2024-04-24,Oslo Vest,Frossenpizza,Frossenmat,False,26,26,0
2024-04-25,Oslo Vest,Frossenpizza,Frossenmat,False,31,31,0
2024-04-26,Oslo Vest,Frossenpizza,Frossenmat,False,31,31,0
2024-04-27,Oslo Vest,Frossenpizza,Frossenmat,False,50,50,0
2024-04-28,Oslo Vest,Frossenpizza,Frossenmat,False,41,41,0
2024-04-29,Oslo Vest,Frossenpizza,Frossenmat,False,21,21,0
2024-04-30,Oslo Vest,Frossenpizza,Frossenmat,False,30,30,0
2024-05-01,Oslo Vest,Frossenpizza,Frossenmat,False,30,30,0
2024-05-02,Oslo Vest,Frossenpizza,Frossenmat,False,31,31,0
2024-05-03,Oslo Vest,Frossenpizza,Frossenmat,False,48,48,0
2024-05-04,Oslo Vest,Frossenpizza,Frossenmat,False,39,39,0
2024-05-05,Oslo Vest,Frossenpizza,Frossenmat,False,32,32,0
2024-05-06,Oslo Vest,Frossenpizza,Frossenmat,False,46,46,0
2024-05-07,Oslo Vest,Frossenpizza,Frossenmat,False,31,31,0
2024-05-08,Oslo Vest,Frossenpizza,Frossenmat,False,40,40,0
2024-05-09,Oslo Vest,Frossenpizza,Frossenmat,False,34,34,0
2024-05-10,Oslo Vest,Frossenpizza,Frossenmat,False,38,38,0
2024-05-11,Oslo Vest,Frossenpizza,Frossenmat,False,37,37,0
2024-05-12,Oslo Vest,Frossenpizza,Frossenmat,False,31,31,0
2024-05-13,Oslo Vest,Frossenpizza,Frossenmat,False,26,26,0
2024-05-14,Oslo Vest,Frossenpizza,Frossenmat,False,27,27,0
2024-05-15,Oslo Vest,Frossenpizza,Frossenmat,False,29,29,0
2024-05-16,Oslo Vest,Frossenpizza,Frossenmat,False,32,32,0
2024-05-17,Oslo Vest,Frossenpizza,Frossenmat,False,51,51,0
2024-05-18,Oslo Vest,Frossenpizza,Frossenmat,False,37,37,0
2024-05-19,Oslo Vest,Frossenpizza,Frossenmat,False,33,33,0
2024-05-20,Oslo Vest,Frossenpizza,Frossenmat,False,23,23,0
2024-05-21,Oslo Vest,Frossenpizza,Frossenmat,False,36,36,0
2024-05-22,Oslo Vest,Frossenpizza,Frossenmat,False,23,23,0
2024-05-23,Oslo Vest,Frossenpizza,Frossenmat,False,34,34,0
2024-05-24,Oslo Vest,Frossenpizza,Frossenmat,False,39,39,0
2024-05-25,Oslo Vest,Frossenpizza,Frossenmat,False,39,39,0
2024-05-26,Oslo Vest,Frossenpizza,Frossenmat,False,29,29,0
2024-05-27,Oslo Vest,Frossenpizza,Frossenmat,False,24,24,0
2024-05-28,Oslo Vest,Frossenpizza,Frossenmat,False,25,25,0
2024-05-29,Oslo Vest,Frossenpizza,Frossenmat,False,34,34,0
2024-05-30,Oslo Vest,Frossenpizza,Frossenmat,False,30,30,0
2024-05-31,Oslo Vest,Frossenpizza,Frossenmat,False,37,37,0
2024-06-01,Oslo Vest,Frossenpizza,Frossenmat,False,42,42,0
2024-06-02,Oslo Vest,Frossenpizza,Frossenmat,False,30,30,0
2024-06-03,Oslo Vest,Frossenpizza,Frossenmat,False,26,26,0
2024-06-04,Oslo Vest,Frossenpizza,Frossenmat,False,41,41,0
2024-06-05,Oslo Vest,Frossenpizza,Frossenmat,False,33,33,0
2024-06-06,Oslo Vest,Frossenpizza,Frossenmat,False,30,30,0
2024-06-07,Oslo Vest,Frossenpizza,Frossenmat,False,36,36,0
2024-06-08,Oslo Vest,Frossenpizza,Frossenmat,False,44,44,0
2024-06-09,Oslo Vest,Frossenpizza,Frossenmat,False,26,26,0
2024-06-10,Oslo Vest,Frossenpizza,Frossenmat,False,26,26,0
2024-06-11,Oslo Vest,Frossenpizza,Frossenmat,False,37,37,0
2024-06-12,Oslo Vest,Frossenpizza,Frossenmat,False,30,30,0
2024-06-13,Oslo Vest,Frossenpizza,Frossenmat,False,26,26,0
2024-06-14,Oslo Vest,Frossenpizza,Frossenmat,False,38,38,0
2024-06-15,Oslo Vest,Frossenpizza,Frossenmat,False,43,43,0
2024-06-16,Oslo Vest,Frossenpizza,Frossenmat,False,32,32,0
2024-06-17,Oslo Vest,Frossenpizza,Frossenmat,False,33,33,0
2024-06-18,Oslo Vest,Frossenpizza,Frossenmat,False,24,24,0
2024-06-19,Oslo Vest,Frossenpizza,Frossenmat,False,33,33,0
2024-06-20,Oslo Vest,Frossenpizza,Frossenmat,False,28,28,0
2024-06-21,Oslo Vest,Frossenpizza,Frossenmat,False,38,38,0
2024-06-22,Oslo Vest,Frossenpizza,Frossenmat,False,45,45,0
2024-06-23,Oslo Vest,Frossenpizza,Frossenmat,False,32,32,0
2024-06-24,Oslo Vest,Frossenpizza,Frossenmat,False,30,30,0
2024-06-25,Oslo Vest,Frossenpizza,Frossenmat,False,20,20,0
2024-06-26,Oslo Vest,Frossenpizza,Frossenmat,False,29,29,0
2024-06-27,Oslo Vest,Frossenpizza,Frossenmat,False,25,25,0
2024-06-28,Oslo Vest,Frossenpizza,Frossenmat,False,42,42,0
2024-06-29,Oslo Vest,Frossenpizza,Frossenmat,False,43,43,0
2024-06-30,Oslo Vest,Frossenpizza,Frossenmat,False,27,27,0
2024-07-01,Oslo Vest,Frossenpizza,Frossenmat,False,26,26,0
2024-07-02,Oslo Vest,Frossenpizza,Frossenmat,False,35,35,0
2024-07-03,Oslo Vest,Frossenpizza,Frossenmat,False,26,26,0
2024-07-04,Oslo Vest,Frossenpizza,Frossenmat,False,24,24,0
2024-07-05,Oslo Vest,Frossenpizza,Frossenmat,False,33,33,0
2024-07-06,Oslo Vest,Frossenpizza,Frossenmat,False,34,34,0
2024-07-07,Oslo Vest,Frossenpizza,Frossenmat,False,25,25,0
2024-07-08,Oslo Vest,Frossenpizza,Frossenmat,False,32,32,0
2024-07-09,Oslo Vest,Frossenpizza,Frossenmat,False,19,19,0
2024-07-10,Oslo Vest,Frossenpizza,Frossenmat,False,25,25,0
2024-07-11,Oslo Vest,Frossenpizza,Frossenmat,False,28,28,0
2024-07-12,Oslo Vest,Frossenpizza,Frossenmat,False,38,38,0
2024-07-13,Oslo Vest,Frossenpizza,Frossenmat,False,47,47,0
2024-07-14,Oslo Vest,Frossenpizza,Frossenmat,False,35,35,0
2024-07-15,Oslo Vest,Frossenpizza,Frossenmat,False,22,22,0
2024-07-16,Oslo Vest,Frossenpizza,Frossenmat,False,20,20,0
2024-07-17,Oslo Vest,Frossenpizza,Frossenmat,False,29,29,0
2024-07-18,Oslo Vest,Frossenpizza,Frossenmat,False,26,26,0
2024-07-19,Oslo Vest,Frossenpizza,Frossenmat,False,31,31,0
2024-07-20,Oslo Vest,Frossenpizza,Frossenmat,False,37,37,0
2024-07-21,Oslo Vest,Frossenpizza,Frossenmat,False,30,30,0
2024-07-22,Oslo Vest,Frossenpizza,Frossenmat,False,25,25,0
2024-07-23,Oslo Vest,Frossenpizza,Frossenmat,False,26,26,0
2024-07-24,Oslo Vest,Frossenpizza,Frossenmat,False,25,25,0
2024-07-25,Oslo Vest,Frossenpizza,Frossenmat,False,27,27,0
2024-07-26,Oslo Vest,Frossenpizza,Frossenmat,False,40,40,0
2024-07-27,Oslo Vest,Frossenpizza,Frossenmat,False,31,31,0
2024-07-28,Oslo Vest,Frossenpizza,Frossenmat,False,26,26,0
2024-07-29,Oslo Vest,Frossenpizza,Frossenmat,False,27,27,0
2024-07-30,Oslo Vest,Frossenpizza,Frossenmat,False,29,29,0
2024-07-31,Oslo Vest,Frossenpizza,Frossenmat,False,30,30,0
2024-08-01,Oslo Vest,Frossenpizza,Frossenmat,False,38,38,0
2024-08-02,Oslo Vest,Frossenpizza,Frossenmat,False,41,41,0
2024-08-03,Oslo Vest,Frossenpizza,Frossenmat,False,41,41,0
2024-08-04,Oslo Vest,Frossenpizza,Frossenmat,False,28,28,0
2024-08-05,Oslo Vest,Frossenpizza,Frossenmat,False,25,25,0
2024-08-06,Oslo Vest,Frossenpizza,Frossenmat,False,27,27,0
2024-08-07,Oslo Vest,Frossenpizza,Frossenmat,False,26,26,0
2024-08-08,Oslo Vest,Frossenpizza,Frossenmat,False,31,31,0
2024-08-09,Oslo Vest,Frossenpizza,Frossenmat,False,28,28,0
2024-08-10,Oslo Vest,Frossenpizza,Frossenmat,False,41,41,0
2024-08-11,Oslo Vest,Frossenpizza,Frossenmat,False,29,29,0
2024-08-12,Oslo Vest,Frossenpizza,Frossenmat,False,32,32,0
2024-08-13,Oslo Vest,Frossenpizza,Frossenmat,False,26,26,0
2024-08-14,Oslo Vest,Frossenpizza,Frossenmat,False,25,25,0
2024-08-15,Oslo Vest,Frossenpizza,Frossenmat,False,28,28,0
2024-08-16,Oslo Vest,Frossenpizza,Frossenmat,False,36,36,0
2024-08-17,Oslo Vest,Frossenpizza,Frossenmat,False,43,43,0
2024-08-18,Oslo Vest,Frossenpizza,Frossenmat,False,33,33,0
2024-08-19,Oslo Vest,Frossenpizza,Frossenmat,False,38,38,0
2024-08-20,Oslo Vest,Frossenpizza,Frossenmat,False,27,27,0
2024-08-21,Oslo Vest,Frossenpizza,Frossenmat,False,15,15,0
2024-08-22,Oslo Vest,Frossenpizza,Frossenmat,False,28,28,0
2024-08-23,Oslo Vest,Frossenpizza,Frossenmat,False,40,40,0
2024-08-24,Oslo Vest,Frossenpizza,Frossenmat,False,43,43,0
2024-08-25,Oslo Vest,Frossenpizza,Frossenmat,False,31,31,0
2024-08-26,Oslo Vest,Frossenpizza,Frossenmat,False,28,28,0
2024-08-27,Oslo Vest,Frossenpizza,Frossenmat,False,38,38,0
2024-08-28,Oslo Vest,Frossenpizza,Frossenmat,False,25,25,0
2024-08-29,Oslo Vest,Frossenpizza,Frossenmat,False,29,29,0
2024-08-30,Oslo Vest,Frossenpizza,Frossenmat,False,33,33,0
2024-08-31,Oslo Vest,Frossenpizza,Frossenmat,False,39,39,0
2024-09-01,Oslo Vest,Frossenpizza,Frossenmat,False,37,37,0
2024-09-02,Oslo Vest,Frossenpizza,Frossenmat,False,30,30,0
2024-09-03,Oslo Vest,Frossenpizza,Frossenmat,False,30,30,0
2024-09-04,Oslo Vest,Frossenpizza,Frossenmat,False,23,23,0
2024-09-05,Oslo Vest,Frossenpizza,Frossenmat,False,29,29,0
2024-09-06,Oslo Vest,Frossenpizza,Frossenmat,False,47,47,0
2024-09-07,Oslo Vest,Frossenpizza,Frossenmat,False,38,38,0
2024-09-08,Oslo Vest,Frossenpizza,Frossenmat,False,29,29,0
2024-09-09,Oslo Vest,Frossenpizza,Frossenmat,False,36,36,0
2024-09-10,Oslo Vest,Frossenpizza,Frossenmat,False,29,29,0
2024-09-11,Oslo Vest,Frossenpizza,Frossenmat,False,37,37,0
2024-09-12,Oslo Vest,Frossenpizza,Frossenmat,False,25,25,0
2024-09-13,Oslo Vest,Frossenpizza,Frossenmat,False,44,44,0
2024-09-14,Oslo Vest,Frossenpizza,Frossenmat,False,50,50,0
2024-09-15,Oslo Vest,Frossenpizza,Frossenmat,False,36,36,0
2024-09-16,Oslo Vest,Frossenpizza,Frossenmat,False,23,23,0
2024-09-17,Oslo Vest,Frossenpizza,Frossenmat,False,28,28,0
2024-09-18,Oslo Vest,Frossenpizza,Frossenmat,False,30,30,0
2024-09-19,Oslo Vest,Frossenpizza,Frossenmat,False,36,36,0
2024-09-20,Oslo Vest,Frossenpizza,Frossenmat,False,33,33,0
2024-09-21,Oslo Vest,Frossenpizza,Frossenmat,False,35,35,0
2024-09-22,Oslo Vest,Frossenpizza,Frossenmat,False,24,24,0
2024-09-23,Oslo Vest,Frossenpizza,Frossenmat,False,28,28,0
2024-09-24,Oslo Vest,Frossenpizza,Frossenmat,False,26,26,0
2024-09-25,Oslo Vest,Frossenpizza,Frossenmat,False,40,40,0
2024-09-26,Oslo Vest,Frossenpizza,Frossenmat,False,29,29,0
2024-09-27,Oslo Vest,Frossenpizza,Frossenmat,False,46,46,0
2024-09-28,Oslo Vest,Frossenpizza,Frossenmat,False,42,42,0
2024-09-29,Oslo Vest,Frossenpizza,Frossenmat,False,32,32,0
2024-09-30,Oslo Vest,Frossenpizza,Frossenmat,False,30,30,0
2024-10-01,Oslo Vest,Frossenpizza,Frossenmat,False,36,36,0
2024-10-02,Oslo Vest,Frossenpizza,Frossenmat,False,33,33,0
2024-10-03,Oslo Vest,Frossenpizza,Frossenmat,False,33,33,0
2024-10-04,Oslo Vest,Frossenpizza,Frossenmat,False,39,39,0
2024-10-05,Oslo Vest,Frossenpizza,Frossenmat,False,40,40,0
2024-10-06,Oslo Vest,Frossenpizza,Frossenmat,False,36,36,0
2024-10-07,Oslo Vest,Frossenpizza,Frossenmat,False,34,34,0
2024-10-08,Oslo Vest,Frossenpizza,Frossenmat,False,34,34,0
2024-10-09,Oslo Vest,Frossenpizza,Frossenmat,False,29,29,0
2024-10-10,Oslo Vest,Frossenpizza,Frossenmat,False,43,43,0
2024-10-11,Oslo Vest,Frossenpizza,Frossenmat,False,40,40,0
2024-10-12,Oslo Vest,Frossenpizza,Frossenmat,False,43,43,0
2024-10-13,Oslo Vest,Frossenpizza,Frossenmat,False,33,33,0
2024-10-14,Oslo Vest,Frossenpizza,Frossenmat,False,43,43,0
2024-10-15,Oslo Vest,Frossenpizza,Frossenmat,False,32,32,0
2024-10-16,Oslo Vest,Frossenpizza,Frossenmat,False,32,32,0
2024-10-17,Oslo Vest,Frossenpizza,Frossenmat,False,34,34,0
2024-10-18,Oslo Vest,Frossenpizza,Frossenmat,False,40,40,0
2024-10-19,Oslo Vest,Frossenpizza,Frossenmat,False,45,45,0
2024-10-20,Oslo Vest,Frossenpizza,Frossenmat,False,46,46,0
2024-10-21,Oslo Vest,Frossenpizza,Frossenmat,False,36,36,0
2024-10-22,Oslo Vest,Frossenpizza,Frossenmat,False,36,36,0
2024-10-23,Oslo Vest,Frossenpizza,Frossenmat,False,31,31,0
2024-10-24,Oslo Vest,Frossenpizza,Frossenmat,False,43,43,0
